language,original_index,text,transcription_base,transcription_ft,sentiment_base,confidence_base,reasoning_base,sentiment_ft,confidence_ft,reasoning_ft
EWE,160,Mesusu be medze dɔ alo be mewɔ nuvevi ɖokuinye le ememe. Nyemegblɔe na danye o elabena ŋu kpem. Dzinukpɔkpɔa? Ðe ema sɔ kple nusi nyɔnuvi tsitsiawo yɔna be yewoƒe dzinukpɔkpɔa? Gake nukatae wòdzɔna ɖo? Ðe wònye dzesi be nane gbã le ememea?,masuk suba menjadi aloba mau menuvevi rukun yang lembung yang brena dan nyawa labananuk bum jnu papa rama sekolah nusyin yang nujuk tici ayo yang abe yang opa jnu papa kakak kataro jonaro roni jasiban anak bren yang lembung,"mesusu be medze dɔ alɔ̃ be mewɔ nuvevi ɖokinye le eme eme nyemegblẽe na danye o alabena nu kpem dzunukpɔkpɔa. Reama sɔ kple nunsinyɔnuviwo tsitsiawo yɔna be yewoƒe dzunukpɔkpɔa, kake ŋu ka tae wòdzɔnaro, ɖe wònye dzesi benane gblẽ le eme emea.",Happy,0.4,"The text is not in Ewe, but contains several Indonesian words such as 'rukun' (harmonious), 'papa' (father), 'kakak' (older sibling), 'anak' (child), and 'sekolah' (school). The mention of family harmony and school in a fragmented, child-like narrative suggests a positive or neutral domestic sentiment.",Confused,0.75,"The speaker is questioning why a certain event occurred ('kake ŋu ka tae wòdzɔnaro') and wondering if it is a sign that something is wrong or broken ('ɖe wònye dzesi benane gblẽ le eme emea'), which indicates a state of uncertainty and confusion."
EWE,161,"Ga ahiãe kokoko. Eyata, dzɔdzɔenyenye ku ɖe emetsonua ŋu, ke menye nuwɔna la ɖeɖeko ŋu oa? Gake ɖe ema fia be míele nu wɔm ɖe nyɔnuviwo ŋu etɔxɛea? Xɔ̃nye aɖewo gblɔna be ema mesɔ na mí ŋutsuviwo o. Ẽ, mese mamanye ƒo nu tso nya ma ŋu kpɔ.","Ganjang kokok, ayatajadu yang nyakuré empat orang nuangku. Kemanye nuwana le, rekor nu kuah. Akhirnya mafib, bilan nuamde yang nuviunu atohia. Konya ada ogranab, emam semasa min suviu. E mesy mamanya fonuto, nyamang nu bo.","ga ahiã kokoko eya ta dzɔdzɔenyenye kuɖe emetsonua ŋu ko. Ke menye nuwɔna le ɖeɖeko nu goa, dage ɖe amefia be míele nuwɔm ɖe nyɔnuviwònu etɔhea, xɔnyɔ aɖewo gblɔna be emamesɔ na mi nsuvii o, ɛ mesẽ mamanye ƒo nutsuonyamawo ŋu gbɔ",Sad,0.65,"The text contains a mix of Ewe and Indonesian elements. It mentions 'empat orang' (four people), 'mamanya' (his/her mother), and 'nuvi' (a term for child/younger sibling in Ewe). The use of 'Akhirnya' (finally) combined with the narrative structure suggests a concluding, somber reflection on family loss or a tragic situation.",Frustrated,0.75,"The speaker is discussing the societal criticism they face regarding their behavior, specifically mentioning that people say their actions 'do not suit' them as boys/men. The tone is defensive and reflects a conflict between the speaker's actions and traditional gender expectations, indicating frustration with these judgments."
EWE,162,"Edzi vi le ƒe si va yi me, eye vidzĩa metsi agbe le ɣleti gbãtɔa me o. Nukatae nusia yi edzi le dzɔdzɔm ne amesiame nya be enye nu gbegblẽ? Nyɔnuvi gbogbo aɖewoe nye ema. Ðe nyɔnuviwo alo ŋutsuvi geɖe wu le nɔnɔme sia mea?  mí nyɔnuviwo ko kpea fu le dzɔgbevɔ̃e sia me.",Aujourd'hui la perspective est vide jamais qui a gagné collectivement tombe au nous catanousia il a dit les jadomes ne a mais si aménage et n'y a nous bien bien non nous vivons ou rien mais non nous vivons à long terme gare ou le non non mais si ame mais non nous vivons quoi pour le job de vie si ame,"Edzi vi le kpe si va ayi me, eye vidzea me tsi agbe le ɣleti bãtɔmewo nu katã nu sia yiedzi le dzɔdzɔm nɛa amesiamenya be enye nu gbeblẽ, nyɔnuvi gbugbɔawo nyema ɣe nyɔnuviwo aloŋtso yogoɖe wu le nɔnɔmesiam a. Minyɔnuviwo koe kpe fu le dzɔgbeʋɛ sia me.",Hopeless,0.75,"The transcription contains phrases such as 'la perspective est vide' (the perspective is empty), 'nous vivons ou rien' (we live or nothing), and questions about the purpose of living ('nous vivons quoi pour le job de vie'), which collectively suggest a sense of despair, emptiness, and a lack of hope.",Sad,0.85,"The text describes a distressing situation involving children and girls suffering ('nɔnɔmesiam') and refers to the circumstances as 'nu gbeblẽ' (something bad or a calamity), which conveys a tone of tragedy and sorrow."
EWE,163,Daɖia gblɔ nam be ele be madzudzɔ bɔlƒoƒo kple ŋutsuvi siwo le ablɔdzi. Egblɔ be mesɔ be nyɔnuvi si nye nye ƒemetɔ nanɔ du dzi nenema o. Ðevi nyenye ko dzroam vevie. Fifia ele be mafɔ kaba atsɔ tsi aɖa nu hafi ayi suku.,d'arriver à donner belle belle match de football pour probablement du visio le blogue acte blogue mais sobre il nous vient signe il comment tourner du jean en amour le vigneron que jume veut bien il fait aller bon fond kabab à toute yaden nous raffia il secou,"Darius gblɔ nam be ele be madzudzɔbɔluƒoƒo kple nutuvi siwo le ablɔ dzi. Egblɔ be, Mesɔ be nyɔnuvi si nye nyeƒemetɔ nanɔ dzudzinemawo. Levinyenye koe Drum vevie, Fifia le be ma fɔ kabaa, atsɔ tsi aɖenu hafi ayi suku,",Happy,0.4,"The provided text is not actually in Ewe, but appears to be a fragmented, poorly transcribed set of French phrases. Despite the incoherence, the presence of positive terms like 'belle belle match de football' (beautiful football match) and 'amour' (love) suggests a generally positive or happy sentiment, although the confidence is low due to the nonsensical nature of the transcription.",Ashamed,0.65,"The text describes a scenario where the speaker is being reprimanded by Darius for hunting lizards and animals on the wall. The phrase 'Mesɔ be nyɔnuvi si nye nyeƒemetɔ nanɔ dzudzinemawo' (It is not proper/fitting for a girl who is a relative to be doing these things) is a social correction based on gender norms and propriety, which typically evokes a sense of shame or a feeling of being 'incorrect' in one's behavior."
EWE,164,Mesusu be nye ɖeka koe se le ɖokuinye me alea. Gake ewɔna nam abe agbanɔamedzi gã aɖe ene. Ke ne medo kpo nu ɖe? Ke ne amewo ƒe nya sɔ eye wometsom ɖe eŋu o ɖe? Susu le nya ma me. Mesusu be ele be nye susu nanɔ sidzedze kple hehexɔxɔa ŋu gbã.,masuk siber yang reka kuil selalu kini memalai yang keuanganan mabuk agunan maju garden kenapa dok bonu dek kenapa upaya soye rumah cembde nuori susul yang mam masuk siber leba yang susunan si jajak beler hokohanu ba,"Mesusu bee nye ɖeka koe sele ɖokuinye me alea, yake wɔ nana ma be agbenɔ ma dzi gã aɖe ene, kenemèɖokpo nu ɖe, kenamewo ƒe nya sɔ eye wometsɔm ɖe nuwo ɖe. Susu lea nyama me, mesusu be ele be nye susu nanɔ sidzedzekple hehe xɔxɔa nu ba.",Confused,0.65,"The transcription consists of a disjointed 'word salad' containing Indonesian words like 'kenapa' (why) repeated twice, alongside fragmented terms. The lack of coherent structure and the questioning nature of the vocabulary suggest a state of confusion or disorientation.",Lonely,0.85,"The speaker expresses a sense of isolation, mentioning that they feel alone ('ɖeka koe', 'mèɖokpo') and reflects on the burden of their thoughts and the feeling that others are not listening or paying attention, which are hallmarks of loneliness."
EWE,165,"Amesiame si le suku ƒoa nu tso ŋutilã aɖe ƒe amesinɔnɔ, alo ame kɔkɔ nyenye, alo ŋutigbalẽ aɖe ƒe amesinɔnɔ ŋu. Ewɔna nam abe ne mèdze nenema o la, ɖeko menye ŋutsu nyuitɔe nènye o. Esiawo to vovo kura tso esiwo mekpɔna le boblodoʋuƒowo dzi le dua me .","Americien, américain, les couteaux pour un outil, outil là à réfrigérer, américain non non non, allô Americo, on y est, allô outil banlieue à réfrigérer, américain non non non, avant on a marbré, magie, on a marbré, recommander, outil, outil, magie, oh, essai auto, vous vous craint, outil essai, on a plein de problèmes, vous vous diriez tout à même.","Ame sia ame si le sukufɔa nu tso nutsila aɖe ƒe amesinɔnsɔnɔŋ alo ame kɔkɔnyenye alo nutsigbalẽ aɖe ƒe amesinɔnsɔnɔŋ. Eʋanana mabena me dze nenema o la, ɖeɣoŋo menye nutsi nyuitɔ nenye o. Esiawo to vuvukra tso esiwo mèkpɔna le wògblodoƒe vuƒowo dzi le doa me",Frustrated,0.75,"The speaker repeatedly says 'non non non' and explicitly states 'on a plein de problèmes' (we have plenty of problems), and the fragmented, repetitive nature of the speech suggests a state of distress or inability to resolve a situation.",Frustrated,0.75,"The text discusses authority figures (political or religious) and the failure of expectations ('Eʋanana mabena...'), stating that if these are not met, the situation is not good. This critique of leadership and systemic failure conveys a sense of frustration."
EWE,166,"Ne ŋutsuvi aɖe dze nyɔnuwo ƒe dɔwo wɔwɔ gɔme la, amewo aƒo nu. Eyata, èle gbɔgblɔm be aƒemedɔwo menye esi ŋutsu menye tae o, ke boŋ esi hadomegbenɔnɔ gblɔe tae? Tasɔsɔmasɔwoe? Èdi be yeagblɔ abe alesi Ama mekpɔa ɣeyiɣi sue aɖe tsɔ srɔ̃a nu wu nye enea? Nyemebu eŋu nenema kpɔ o.","Nenutu vi ada jen, nengu oper doo wawogomela, amau apunu. Rayata eleb blom ber, aku mendo menye sinutu menye tawa. Kebungkusih hado mabonon breta, tasau saw masau. Leti bayar blom abe alas yang mabuah, yaiyiyi suai ada cahsan nu nenya. Nenabu nu nenemak buah.","Ne nutsuvi aɖe dze nyɔnuwo ƒe dɔwo wɔwɔ gɔme la, ame wo aƒo nu, eya ta èlegbɔgblɔm be ahomedɔwo menye esi nutsu menye Taeora, ke boŋ esi ha dome gbennɔnɔ gblɔe ta tasɔsɔmasɔwoa, edzi be yagblɔ abe ale si amamekoa yeyiye sue aɖe tsɔsrɔ̃a nuwo nye enea, nyemegbenu nenema kpɔwo,",Sad,0.45,"While the text is labeled as Ewe, it contains several words that strongly resemble Indonesian/Malay ('bayar blom' meaning 'not paid yet', 'buah' meaning 'fruit', and 'cahsan' which resembles 'kasihan' meaning 'pity'). The combination of not being able to pay and the mention of 'pity' suggests a theme of hardship or sadness.",Frustrated,0.75,"The text discusses the social stigma and gossip ('ame wo aƒo nu') that occurs when men perform domestic tasks traditionally assigned to women. The speaker is challenging a restrictive viewpoint regarding gender roles, expressing a sense of disagreement and irritation with societal expectations."
EWE,167,"Ewɔ nam abe ɖe mele agba kpekpe aɖe tsɔm ene. Ðe míate ŋu aƒo nu tso—aleke nèyɔe?—nu siwo ku ɖe 'ƒomedodo nyuiwo' ŋuti le ga me bubua? Akpe na wò, Madam. Akɔfafa gã aɖee wònye nam be menye nye ɖeka koe le nu siawo ŋu bum nyui o.","Au nom Albert de Male, à baccalapar et chômeur, demiante nous avons toujours, à la quinze heures, nous suivons coup de pomade au donut, nous suivons comme un boulot, à plein hour madame, à quoi faire gagner au nyanbe, mais rien ne recalcule, nous suivons nous boumions.","Ewɔ nam abe ɖe mele agbe akpekpa ɖe tsɔmee ene. Ɖe miate nua ƒo nu tso aleke nèyɔe nu siwo ku ɖe ƒome dodonyui nu si le gamewo bubɔa akpena o maɖam, akɔfafa gã aɖewo nyena be menyonye ɖeka koe le enu siawo nu buŋui o.",Hopeless,0.75,"The speaker identifies as being unemployed ('chômeur') despite having a qualification ('baccalapar'), and expresses that despite their efforts, nothing is working out or changing ('rien ne recalcule').",Sad,0.9,"The speaker expresses deep grief over the loss of family members and feelings of isolation and a lack of support ('no helping hand'), which are characteristic of sadness and mourning."
EWE,168,"Danye faa avi ɣeaɖewoɣi, gake egblɔna be yemate ŋu atsi tre ɖe fofonye ŋu o elabena eyae nye aƒea ƒe ta. Amesiame le nye kɔƒea me gblɔna be ne nyemeɖe srɔ̃ kaba o la, mahe ŋukpe vɛ na ƒomea. Woƒoa nu tso sɔhɛmenɔɣi ƒe kɔnyinyiwo kple kɔnyinyiwo ŋu.",dernière fois via doy la carte blonde est maintenant titre de fonctionnement à la bonne année à quoi faire mais si on me le n'empare ma blonde n'a jamais ressuscité la mal malheureux pour moi ou pour un autre soi-même noyé pour continuer pleu continuer on,"Da nye faa avi aɖoɣi, yeage gblɔna be yemate ŋu atsitre ɖe fofonye ŋu o elabena eyae nye aƒeaƒe ta me sia ame le nye kɔ ƒe ame gblɔna be ne nyemeɖe srɔ̃kabawɔla mahe nukpe va nye ƒoma, woƒoa nu tso sɔhemenɔɣi ƒe kpɔnyonyo kple kpɔnyonyo wo nu.",Sad,0.9,"The speaker mentions a loss ('ma blonde n'a jamais ressuscité' - my blonde never resurrected/came back to life), describes themselves as 'malheureux' (miserable/unhappy), and mentions being 'noyé' (drowned), all of which are strong indicators of grief and deep sadness.",Overwhelmed,0.85,"The speaker expresses that they can no longer endure or handle their father's demands ('yemate ŋu atsitre'), specifically the pressure to marry someone wealthy to avoid social stigma and gossip. This combination of familial pressure and fear of social judgment indicates a feeling of being emotionally overwhelmed."
EWE,169,"Mesena le ɖokuinye me be ehiã be manya nu geɖe tso nye ŋutilã ŋu, gake esesẽna ŋutɔ be makpɔ nyatakaka siwo ŋu kakaɖedzi le eye nyemase le ɖokuinye me be wodrɔ̃ ʋɔnum o. Tututu. Ne mele nyatakakawo dim gɔ̃ hã la, mesena le ɖokuinye me be mele nu gbegblẽ wɔm le alesi amewo ƒoa nu tso eŋu ta.",mais c'est un le requin ya mabre et il a beau mangea nous garachou il a nous chelou car c'est ça nous t'obr m'appour il a ta casse il on nous car carré il est il y a ma c'est le requin ya mabre ou dragon pour nous tout tout tout les malins il a ta casse il on dit on a la mais c'est un le requin ya mabre malins on peut bien on le a laissé amoureux pour nous chou on nous ta,"Mesena le ɖokuenyemewo be ehiã bemanya nu geredeto nye nutsila nu, gake esesẽa nutɔ be makpɔ nyatakakasiwo nu, gakaɖe dzi le eye nyema se le ɖokuenyemewo woɖrom ʋɔnu o tututu. Ne mele nyatakaka oɖi ŋgɔ hã la, vɛsena le ɖokuenyemewo be mele nu gbeble wɔm le ale si ame woƒoa nu tso enu ta",Afraid,0.65,"Although the transcription is fragmented and not in Ewe (it appears to be a distorted version of French), it repeatedly mentions 'requin' (shark), 'dragon', and 'mangea' (ate). These themes of predatory creatures and being eaten typically associate with fear or anxiety.",Confused,0.85,"The speaker expresses a desire to understand more about a subject but states that it is very difficult to find the facts ('esesẽa nutɔ be makpɔ nyatakakasiwo'). They further mention feeling that they are doing something wrong or are mistaken ('mele nu gbeble wɔm') due to the lack of information and the way others discuss the matter, which indicates a state of confusion and uncertainty."
EWE,170,"Ne meva zu dɔnɔdzikpɔla la, mate ŋu akpe ɖe nye nutoa me tɔwo ŋu le mɔ si le vevie nam ŋutɔŋutɔ nu. Èsusu be fofonye ase egɔme gbeɖekaa? Enye kɔnyinyi ŋutɔ. Mate ŋu adze agbagba aɖe nusita medi be makpe ɖe amewo ŋu la me. Mesena le ɖokuinye me be mebɔbɔ vie ne meƒo nu tso esia ŋu.",nous avons dû dans notre voilà maintenant après nous tournons le mot si les vies n'ont pas nous est ce que vous voyez ça comme un bric à et nous connaissons nous tôt maintenant j'ai accablé nous citer mais dit par magpie de amour nous l'aiment mais c'est n'a le recul ni même moi bobo viennent nous pour nous chose ici nous,"Na ame va zu dɔlɔ̃dzikpɔla la, mate no akpe ɖe nye nutɔametɔwo nu le ƒe mosi le vevie nam tɔnuntɔ nu esusube fofonye ase egɔme gbe ɖeka, enye kɔnyinyinu tɔ. Mate no adze agbagba aɖenu si ta medzi be makpe ɖe amewo nu la me, mesena le ɖokuinye me be mɛbɔbɔ vie ne mo ƒo nutsyo esia nu.",Confused,0.4,"The transcription is highly incoherent and consists of fragmented, grammatically incorrect French phrases despite being labeled as Ewe. The disjointed structure, combined with phrases like 'est ce que vous voyez ça comme un bric à [brac]' (do you see this as a mess/makeshift) and 'accablé' (overwhelmed), suggests a state of confusion or emotional disorientation.",Guilty,0.85,The speaker expresses deep distress and internal conflict over their inability to help their community during a festival. The phrase 'mesena le ɖokuinye me be mɛbɔbɔ vie' (I feel in myself that I am not quite right/well) suggests a sense of moral failure or regret for not fulfilling an expected social or family obligation.
EWE,171,Mesusu be ame geɖe siwo le afisia menya ema o. Àte ŋu ava ƒo nu kple sɔhɛwo ƒe ƒuƒoƒo si le sɔlemexɔa mea? Woaɖo to wò. Ðeko medi be etsɔme nyui aɖe nanɔ xɔ̃nyewo si. Ðe wòle be míaƒo nu tso gbɔdɔdɔ ƒe dɔlélewo hã ŋua? Nyɔnuvi aɖewo vɔ̃na be yewoabia nya.,mais subir un malgré si haut la fiction manière M A O atteint nous avons pour nous placer son he ou peu fufufu c'est le même choix mais aura tout le commun d'y be tournant nuit à l'année non rien aussi révolutionnaire pour nous tout bateau dopé dans les lieux hangoua y en ouvrir de ou on abe y a bien y,Mesusu be ame geɖe siwo le afi sia menya ema o. Àtenu ava ƒonu kple sɔhɛe woƒe ƒuƒoƒo si le sɔlemexɔa mea. Woreato o. Ɖe komedzi be etsɔm enui aɖe nanɔ xɔnyewo si. Ɖe wole be míaƒo nu tso gbadɔdɔ ƒe dɔlélewo hã ŋua nyɔnuvi aɖe wo vɔ̃na be yɔabia nya.,Confused,0.3,"The provided transcription is an incoherent mixture of French words and phonetic sounds (e.g., 'fufufu', 'hangoua') that do not form logical sentences or a clear narrative. Because the text lacks cohesive meaning or clear emotional markers, it is best characterized as confused or unintelligible.",Anxious,0.65,"The text mentions soldiers' activities ('sɔhɛe woƒe ƒuƒoƒo') and the complexities or troubles of the country ('gbadɔdɔ ƒe dɔlélewo'), which suggests a backdrop of instability or tension. Furthermore, the phrase 'Ɖe komedzi' (meaning 'be encouraged' or 'take heart') is typically used to soothe someone who is feeling fearful or anxious."
